no.,section,chapter,heading,sub-heading,tariff,description
10094,18,90,9027,902750,90275020,"Instruments and apparatus; using optical radiations (UV, visible, IR), (other than spectrometers, spectrophotometers and spectrographs) - Not electrically operated"
10095,18,90,9027,902780,90278010,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027 - Exposure meters"
10096,18,90,9027,902780,90278030,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027 - Other, electrically operated"
10097,18,90,9027,902780,90278040,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027 - Other, not electrically operated"
10098,18,90,9027,902790,90279010,"Microtomes and parts and accessories thereof - Parts and accessories, including printed circuit assemblies for products of heading 90.27, other than for gas or smoke analysis apparatus or microtomes"
10099,18,90,9027,902790,90279091,Microtomes and parts and accessories thereof - Electrically operated
10100,18,90,9027,902790,90279099,Microtomes and parts and accessories thereof - Other
10101,18,90,9028,902810,90281010,"Meters; gas, supply or production meters, including calibrating meters thereof - Gas meters of a kind mounted on gas containers"
10102,18,90,9028,902810,90281090,"Meters; gas, supply or production meters, including calibrating meters thereof - Other"
10103,18,90,9028,902820,90282020,"Meters; liquid supply or production meters, including calibrating meters thereof - Water meters"
10104,18,90,9028,902820,90282090,"Meters; liquid supply or production meters, including calibrating meters thereof - Other"
10105,18,90,9028,902830,90283010,"Meters; electricity supply or production meters, including calibrating meters thereof - Kilowatt hour meters"
10106,18,90,9028,902830,90283090,"Meters; electricity supply or production meters, including calibrating meters thereof - Other"
10107,18,90,9028,902890,90289010,"Meters; parts and accessories of gas, liquid, electricity supply or production meters, including calibrating meters thereof - Water meter housings or bodies"
10108,18,90,9028,902890,90289090,"Meters; parts and accessories of gas, liquid, electricity supply or production meters, including calibrating meters thereof - Other"
10109,18,90,9029,902910,90291020,"Meters and counters; revolution counters, production counters, taximeters, mileometers, pedometers and the like - Taximeters"
10110,18,90,9029,902910,90291090,"Meters and counters; revolution counters, production counters, taximeters, mileometers, pedometers and the like - Other"
10111,18,90,9029,902920,90292010,Meters; speed indicators and tachometers; stroboscopes - Speedometers for motor vehicles
10112,18,90,9029,902920,90292020,Meters; speed indicators and tachometers; stroboscopes - Tachometers for motor vehicles
10113,18,90,9029,902920,90292090,Meters; speed indicators and tachometers; stroboscopes - Other
10114,18,90,9029,902990,90299010,"Meters and counters; parts and accessories for revolution and production counters, taximeters, mileometers, pedometers and the like; speed indicators, tachometers (excluding heading no. 9015), stroboscopes - Of goods of subheading 9029.10; of stroboscop"
10115,18,90,9029,902990,90299020,"Meters and counters; parts and accessories for revolution and production counters, taximeters, mileometers, pedometers and the like; speed indicators, tachometers (excluding heading no. 9015), stroboscopes - Of other goods of subheading 9029.20"
10116,18,90,9030,903010,90301000,Instruments and apparatus; for measuring or detecting ionising radiations- Instruments and apparatus for measuring or detecting ionising radiations
10117,18,90,9030,903020,90302000,Oscilloscopes and oscillographs- Oscilloscopes and oscillographs
10118,18,90,9030,903031,90303100,"Multimeters; for measuring or checking voltage, current, resistance or power, without a recording device - Multimeters without a recording device"
10119,18,90,9030,903032,90303200,"Multimeters; for measuring or checking voltage, current, resistance or power, with a recording device - Multimeters with a recording device"
10120,18,90,9030,903033,90303310,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters) - Instruments and apparatus for measuring or checking voltage, current, resistance or power on printed circu"
10121,18,90,9030,903033,90303320,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters) - Impedancemeasuring instruments and apparatus designed to provide visual and/or audible warning of electro"
10122,18,90,9030,903033,90303330,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters) - Ammeters and voltmeters for motor vehicles"
10123,18,90,9030,903033,90303390,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, without a recording device (excluding multimeters) - Other"
10124,18,90,9030,903039,90303900,"Instruments and apparatus; for measuring or checking voltage, current, resistance or power, with a recording device (excluding multimeters) - Other, with a recording device"
10125,18,90,9030,903040,90304000,"Instruments and apparatus; specially designed for telecommunications (e.g. crosstalk meters, gain measuring instruments, distortion factor meters, psophometers)- Other instruments and apparatus, specially designed for telecommunications (for example, cr"
10126,18,90,9030,903082,90308210,Instruments and apparatus; for measuring or checking semiconductor wafers or devices - Wafer probers
10127,18,90,9030,903082,90308290,Instruments and apparatus; for measuring or checking semiconductor wafers or devices - Other
10128,18,90,9030,903084,90308410,"Instruments and apparatus; n.e.c. in heading no. 9030, with a recording device - Instruments and apparatus for measuring or checking electrical quantities on printed circuit boards/printed wiring boards and printed circuit assemblies"
10129,18,90,9030,903084,90308490,"Instruments and apparatus; n.e.c. in heading no. 9030, with a recording device - Other"
10130,18,90,9030,903089,90308910,"Instruments and apparatus; n.e.c. in heading no. 9030, without a recording device - Instruments and apparatus, without a recording device, for measuring or checking electrical quantities on printed circuit boards/printed wiring boards and printed circ"
10131,18,90,9030,903089,90308990,"Instruments and apparatus; n.e.c. in heading no. 9030, without a recording device - Other"
10132,18,90,9030,903090,90309010,"Instruments, apparatus for measuring, checking electrical quantities, not meters of heading no. 9028; parts and accessories, for measuring or detecting alpha, beta, gamma, xray, cosmic and other radiations - Parts and accessories (including printed cir"
10133,18,90,9030,903090,90309030,"Instruments, apparatus for measuring, checking electrical quantities, not meters of heading no. 9028; parts and accessories, for measuring or detecting alpha, beta, gamma, xray, cosmic and other radiations - Parts and accessories of optical instruments"
10134,18,90,9030,903090,90309040,"Instruments, apparatus for measuring, checking electrical quantities, not meters of heading no. 9028; parts and accessories, for measuring or detecting alpha, beta, gamma, xray, cosmic and other radiations - Parts and accessories of other instruments a"
10135,18,90,9030,903090,90309090,"Instruments, apparatus for measuring, checking electrical quantities, not meters of heading no. 9028; parts and accessories, for measuring or detecting alpha, beta, gamma, xray, cosmic and other radiations - Other"
10136,18,90,9031,903110,90311010,Machines; for balancing mechanical parts - Electrically operated
10137,18,90,9031,903110,90311020,Machines; for balancing mechanical parts - Not electrically operated
10138,18,90,9031,903120,90312010,Test benches - Electrically operated
10139,18,90,9031,903120,90312020,Test benches - Not electrically operated
10140,18,90,9031,903141,90314100,"Optical instruments and appliances; for inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices, n.e.c. in chapter 90 -  For inspecting semiconductor wafers or devices or for inspect"
10141,18,90,9031,903149,90314910,"Optical instruments and appliances; for measuring or checking, n.e.c. in chapter 90 - Optical instruments and appliances for measuring surface particulate contamination on semiconductor wafers"
10142,18,90,9031,903149,90314920,"Optical instruments and appliances; for measuring or checking, n.e.c. in chapter 90 - Optical error verification and repair apparatus for printed circuit boards/printed wiring boards and printed circuit assemblies"
10143,18,90,9031,903149,90314930,"Optical instruments and appliances; for measuring or checking, n.e.c. in chapter 90 - Other optical instruments and appliances for measuring or checking printed circuit boards/printed wiring boards and printed circuit assemblies"
10144,18,90,9031,903149,90314990,"Optical instruments and appliances; for measuring or checking, n.e.c. in chapter 90 - Other"
10145,18,90,9031,903180,90318010,"Instruments, appliances and machines; for measuring or checking n.e.c. in chapter 90 - Cable testers"
10146,18,90,9031,903180,90318090,"Instruments, appliances and machines; for measuring or checking n.e.c. in chapter 90 - Other"
10147,18,90,9031,903190,90319011,"Instruments, appliances and machines; parts and accessories for those measuring or checking devices of heading no. 9031 - Parts and accessories including printed circuit assemblies of optical instruments and appliances for inspecting semiconductor waf"
10148,18,90,9031,903190,90319012,"Instruments, appliances and machines; parts and accessories for those measuring or checking devices of heading no. 9031 - Of optical error verification and repair apparatus for printed circuit boards/printed wiring boards and printed circuit assemblie"
10149,18,90,9031,903190,90319013,"Instruments, appliances and machines; parts and accessories for those measuring or checking devices of heading no. 9031 - Of other optical instruments and appliances for measuring or checking printed circuit boards/printed wiring boards and printed ci"
10150,18,90,9031,903190,90319019,"Instruments, appliances and machines; parts and accessories for those measuring or checking devices of heading no. 9031 - Other"
10151,18,90,9031,903190,90319020,"Instruments, appliances and machines; parts and accessories for those measuring or checking devices of heading no. 9031 - For nonelectrically operated equipment"
10152,18,90,9032,903210,90321010,"Regulating or controlling instruments and apparatus; automatic type, thermostats - Electrically operated"
10153,18,90,9032,903210,90321020,"Regulating or controlling instruments and apparatus; automatic type, thermostats - Not electrically operated"
10154,18,90,9032,903220,90322010,"Regulating or controlling instruments and apparatus; automatic, manostats - Electrically operated"
10155,18,90,9032,903220,90322020,"Regulating or controlling instruments and apparatus; automatic, manostats - Not electrically operated"
10156,18,90,9032,903281,90328100,"Regulating or controlling instruments and apparatus; automatic, hydraulic or pneumatic -  Hydraulic or pneumatic"
10157,18,90,9032,903289,90328910,"Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic - Instruments and apparatus incorporating or working in conjunction with an automatic data processing machine, for automatically regulating or controllin"
10158,18,90,9032,903289,90328920,"Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic - Automatic instruments and apparatus for regulating or controlling chemical or electrochemical solutions in the manufacture of printed circuit boards/pr"
10159,18,90,9032,903289,90328931,"Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic -  Automatic regulating voltage units (stabilisers)"
10160,18,90,9032,903289,90328939,"Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic -  Other"
10161,18,90,9032,903289,90328990,"Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic - Other"
10162,18,90,9032,903290,90329010,"Regulating or controlling instruments and apparatus; automatic, parts and accessories - Of goods of subheading 9032.89.10"
10163,18,90,9032,903290,90329020,"Regulating or controlling instruments and apparatus; automatic, parts and accessories - Of goods of subheading 9032.89.20"
10164,18,90,9032,903290,90329030,"Regulating or controlling instruments and apparatus; automatic, parts and accessories - Of other electrically operated goods"
10165,18,90,9032,903290,90329090,"Regulating or controlling instruments and apparatus; automatic, parts and accessories - Other"
10166,18,90,9033,903300,90330010,"Machines and appliances, instruments or apparatus of chapter 90; parts and accessories n.e.c. in chapter 90 - For electrically operated equipment"
10167,18,90,9033,903300,90330020,"Machines and appliances, instruments or apparatus of chapter 90; parts and accessories n.e.c. in chapter 90 - For nonelectrically operated equipment"
10169,18,91,9101,910111,91011100,"Wristwatches; electrically operated, with or without a stopwatch, with case of precious metal or of metal clad with precious metal, with mechanical display only -  With mechanical display only"
10170,18,91,9101,910119,91011900,"Wristwatches; electrically operated, with or without a stopwatch, with case of precious metal or metal clad with precious metal, without mechanical display -  Other"
10171,18,91,9101,910121,91012100,"Wristwatches; (not electrically operated), automatic winding, whether or not incorporating a stopwatch facility, case of precious metal or of metal clad with precious metal -  With automatic winding"
10172,18,91,9101,910129,91012900,"Wristwatches; (not electrically operated), (not automatic winding), whether or not incorporating a stopwatch facility, case of precious metal or of metal clad with precious metal -  Other"
10173,18,91,9101,910191,91019100,"Pocketwatches and other watches, including stopwatches; (excluding wristwatches), with case of precious metal or of metal clad with precious metal, electrically operated -  Electrically operated"
10174,18,91,9101,910199,91019900,"Pocketwatches and other watches, including stopwatches; (excluding wristwatches), with case of precious metal or of metal clad with precious metal, not electrically operated -  Other"
10175,18,91,9102,910211,91021100,"Wristwatches; electrically operated, with or without a stopwatch, (other than those of heading no. 9101) with mechanical display only -  With mechanical display only"
10176,18,91,9102,910212,91021200,"Wristwatches; electrically operated, with or without a stopwatch, (other than those of heading no. 9101) with optoelectronic display only -  With optoelectronic display only"
10177,18,91,9102,910219,91021900,"Wristwatches; electrically operated, with or without a stopwatch, (other than those of heading no. 9101) without mechanical or optoelectronic display - Other"
10178,18,91,9102,910221,91022100,"Wristwatches; whether or not incorporating a stopwatch facility, with automatic winding -  With automatic winding"
10179,18,91,9102,910229,91022900,"Wristwatches; whether or not incorporating a stopwatch facility, with other than automatic winding - Other"
10180,18,91,9102,910291,91029100,"Pocket watches and other watches, including stopwatches; (excluding wristwatches), other than those of heading no. 9101, electrically operated - Electrically operated"
10181,18,91,9102,910299,91029900,"Pocket watches and other watches, including stopwatches; (excluding wristwatches), other than those of heading no. 9101, other than electrically operated - Other"
10182,18,91,9103,910310,91031000,"Clocks; with watch movements, electrically operated, excluding clocks of heading no. 9104- Electrically operated"
10183,18,91,9103,910390,91039000,"Clocks; with watch movements, other than electrically operated, excluding clocks of heading no. 9104- Other"
10184,18,91,9104,910400,91040010,"Clocks; instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels - For vehicles"
10185,18,91,9104,910400,91040090,"Clocks; instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels - Other"
10186,18,91,9105,910511,91051100,"Clocks; (excluding those with watch movements and instrument panel clocks), alarm clocks, electrically operated -  Electrically operated"
10187,18,91,9105,910519,91051900,"Clocks; (excluding those with watch movements and instrument panel clocks), alarm clocks, other than electrically operated -  Other"
10188,18,91,9105,910521,91052100,"Clocks; (excluding those with watch movements and instrument panel clocks), wall clocks, electrically operated -  Electrically operated"
10189,18,91,9105,910529,91052900,"Clocks; (excluding those with watch movements and instrument panel clocks), wall clocks, other than electrically operated -  Other"
10190,18,91,9105,910591,91059110,"Clocks; (excluding those with watch movements and instrument panel clocks), (other than alarm or wall clocks), electrically operated - Marine chronometers"
10191,18,91,9105,910591,91059190,"Clocks; (excluding those with watch movements and instrument panel clocks), (other than alarm or wall clocks), electrically operated - Other"
10192,18,91,9105,910599,91059910,"Clocks; (excluding those with watch movements and instrument panel clocks), other than alarm or wall clocks, other than electrically operated - Marine chronometers"
10193,18,91,9105,910599,91059990,"Clocks; (excluding those with watch movements and instrument panel clocks), other than alarm or wall clocks, other than electrically operated - Other"
10194,18,91,9106,910610,91061000,"Time recording apparatus; timeregisters, time recorders, with clock, watch movement or synchronous motor- Timeregisters; timerecorders"
10195,18,91,9106,910690,91069010,"Time recording apparatus; with clock or watch movement or with synchronous motor, n.e.c. in heading no. 9106 - Parking meters"
10196,18,91,9106,910690,91069090,"Time recording apparatus; with clock or watch movement or with synchronous motor, n.e.c. in heading no. 9106 - Other"
10197,18,91,9107,910700,91070000,Time switches with clock or watch movement or with synchronous motor.
10198,18,91,9108,910811,91081100,"Watch movements; complete and assembled, electrically operated, with mechanical display only or with a device to which a mechanical display can be incorporated -  With mechanical display only or with a device to which a mechanical display can be incorpor"
10199,18,91,9108,910812,91081200,"Watch movements; complete and assembled, electrically operated, by means of solar cells, with optoelectronic display -  With optoelectronic display only"
10200,18,91,9108,910819,91081900,"Watch movements; complete and assembled, electrically operated, by means of solar cells, without mechanical display or device including such or optoelectronic display -  Other"
10201,18,91,9108,910820,91082000,"Watch movements; complete and assembled, with automatic winding- With automatic winding"
10202,18,91,9108,910890,91089000,"Watch movements; complete and assembled, not automatic winding or electrically operated- Other"
10203,18,91,9109,910910,91091000,"Clock movements; complete and assembled, electrically operated- Electrically operated"
10204,18,91,9109,910990,91099000,"Clock movements; complete and assembled, other than electrically operated - Other"
10205,18,91,9110,911011,91101100,"Watches; complete movements, unassembled or partly assembled (movement sets) - Complete movements, unassembled or partly assembled (movement sets)"
10206,18,91,9110,911012,91101200,"Watches; incomplete movements, assembled -  Incomplete movements, assembled"
10207,18,91,9110,911019,91101900,Watches; rough movements -  Rough movements
10208,18,91,9110,911090,91109000,"Clocks; movements, whether or not complete, incomplete, assembled or unassembled- Other"
10209,18,91,9111,911110,91111000,Watch cases; of precious metal or of metal clad with precious metal- Cases of precious metal or of metal clad with precious metal
10210,18,91,9111,911120,91112000,"Watch cases; of base metal, whether or not goldplated or silverplated- Cases of base metal, whether or not gold or silverplated"
10211,18,91,9111,911180,91118000,Watch cases; n.e.c. in heading no. 9111- Other cases
10212,18,91,9111,911190,91119000,Watch cases and parts thereof- Parts
10213,18,91,9112,911220,91122000,Clock cases and similar cases for other goods of chapter 91; other than watch cases- Cases
10214,18,91,9112,911290,91129000,"Clock cases and similar cases for other goods of chapter 91; other than watch cases, parts thereof- Parts"
10215,18,91,9113,911310,91131000,"Watch straps, watch bands, watch bracelets, and parts thereof; of precious metal or of metal clad with precious metal- Of precious metal or of metal clad with precious metal"
10216,18,91,9113,911320,91132000,"Watch straps, watch bands, watch bracelets, and parts thereof; of base metal, whether or not gold or silverplated- Of base metal, whether or not gold or silverplated"
10217,18,91,9113,911390,91139000,"Watch straps, watch bands, watch bracelets, and parts thereof; n.e.c. in heading no. 9113- Other"
10218,18,91,9114,911410,91141000,"Clock or watch parts; springs, including hairsprings- Springs, including hairsprings"
10219,18,91,9114,911430,91143000,Clock or watch parts; dials- Dials
10220,18,91,9114,911440,91144000,Clock or watch parts; plates and bridges- Plates and bridges
10221,18,91,9114,911490,91149000,"Clock or watch parts; other than springs (including hairsprings), dials, plates, and bridges- Other"
10222,18,92,9201,920110,92011000,"Musical instruments; pianos, upright, including automatic pianos- Upright pianos"
10223,18,92,9201,920120,92012000,"Musical instruments; pianos, grand- Grand pianos"
10224,18,92,9201,920190,92019000,Musical instruments; harpsichords and other keyboard stringed instruments n.e.c. in heading no. 9201- Other
10225,18,92,9202,920210,92021000,"Musical instruments; string, played with a bow (e.g. violins)- Played with a bow"
10226,18,92,9202,920290,92029000,"Musical instruments; string, played other than with a bow (e.g. guitars and harps)- Other"
10227,18,92,9205,920510,92051000,"Musical instruments; brasswind (e.g. trumpets), other than fairground organs and mechanical street organs- Brasswind instruments"
10228,18,92,9205,920590,92059010,"Musical instruments; wind, other than brass, (eg. clarinet, bagpipes, pipe organs), other than fairground organs and mechanical street organs - Keyboard pipe organs; harmoniums and similar keyboard instruments with free metal reeds"
10229,18,92,9205,920590,92059090,"Musical instruments; wind, other than brass, (eg. clarinet, bagpipes, pipe organs), other than fairground organs and mechanical street organs - Other"
10230,18,92,9206,920600,92060000,"Percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas)."
10231,18,92,9207,920710,92071000,"Musical instruments; keyboard, (other than accordions), the sound of which is produced or must be amplified electrically- Keyboard instruments, other than accordions"
10232,18,92,9207,920790,92079000,"Musical instruments; (other than keyboard), the sound of which is produced or must be amplified electrically- Other"
10233,18,92,9208,920810,92081000,Musical boxes- Musical boxes
10234,18,92,9208,920890,92089010,"Fairground and mechanical street organs, mechanical singing birds, musical saws and musical instruments n.e.c. in chapter 92; decoy calls of all kinds; whistles; call horns and other mouthblown sound signalling instruments - Decoy calls, whistles, call"
10235,18,92,9208,920890,92089090,"Fairground and mechanical street organs, mechanical singing birds, musical saws and musical instruments n.e.c. in chapter 92; decoy calls of all kinds; whistles; call horns and other mouthblown sound signalling instruments - Other"
10236,18,92,9209,920930,92093000,Musical instrument strings- Musical instrument strings
10237,18,92,9209,920991,92099110,"Musical instruments; parts and accessories for pianos - Strung backs, keyboards and metal frames for upright pianos"
10238,18,92,9209,920991,92099190,Musical instruments; parts and accessories for pianos - Other
10239,18,92,9209,920992,92099200,Musical instruments; parts and accessories for string musical instruments other than keyboard instruments - Parts and accessories for the musical instruments of heading 92.02
10240,18,92,9209,920994,92099400,"Musical instruments; parts and accessories for the musical instruments the sound of which is produced or must be amplified electrically (e.g. organs, guitars and accordions) - Parts and accessories for the musical instruments of heading 92.07"
10241,18,92,9209,920999,92099900,"Musical instruments; parts and accessories for musical instruments n.e.c. in heading no. 9209; metronomes, tuning forks and pitch pipes - Other"
10242,19,93,9301,930110,93011000,"Military weapons; artillery weapons (e.g. guns, howitzers, and mortars)- Artillery weapons (for example, guns, howitzers and mortars)"
10243,19,93,9301,930120,93012000,"Military weapons; rocket launchers, flamethrowers, grenade launchers, torpedo tubes and similar projectors- Rocket launchers; flamethrowers; grenade launchers; torpedo tubes and similar projectors"
10244,19,93,9301,930190,93019000,"Military weapons; other than revolvers, pistols, and arms of heading 9307, n.e.c. in heading 9301- Other"
10245,19,93,9302,930200,93020000,"Revolvers and pistols, other than those of heading 93.03 or 93.04."
10246,19,93,9303,930310,93031000,Firearms; muzzleloading- Muzzleloading firearms
10247,19,93,9303,930320,93032010,"Firearms; sporting, hunting or targetshooting shotguns, including combination shotgunrifles - Hunting shotguns"
10248,19,93,9303,930320,93032090,"Firearms; sporting, hunting or targetshooting shotguns, including combination shotgunrifles - Other"
10249,19,93,9303,930330,93033010,"Firearms; sporting, hunting or targetshooting rifles n.e.c. in heading no. 9303 - Hunting rifles"
10250,19,93,9303,930330,93033090,"Firearms; sporting, hunting or targetshooting rifles n.e.c. in heading no. 9303 - Other"
10251,19,93,9303,930390,93039000,Firearms; n.e.c. in heading no. 9303- Other
10252,19,93,9304,930400,93040010,"Firearms; (e.g. spring, air or gas guns and pistols, truncheons), excluding those of heading no. 9307- Air guns, operating at a pressure of less than 7 kgf/cm2"
10253,19,93,9304,930400,93040090,"Firearms; (e.g. spring, air or gas guns and pistols, truncheons), excluding those of heading no. 9307- Other"
10254,19,93,9305,930510,93051000,"Firearms; parts and accessories, of revolvers or pistols- Of revolvers or pistols"
10255,19,93,9305,930520,93052000,"Firearms; parts and accessories, of shotguns or rifles of heading 9303- Of shotguns or rifles of heading 93.03"
10256,19,93,9305,930591,93059110,"Firearms; parts and accessories, of military weapons of heading 9301 - Of leather or of textile material"
10257,19,93,9305,930591,93059190,"Firearms; parts and accessories, of military weapons of heading 9301 - Other"
10258,19,93,9305,930599,93059911,"Firearms; parts and accessories, of firearms other than the military weapons of heading 9301 -  Of leather or of textile material"
10259,19,93,9305,930599,93059919,"Firearms; parts and accessories, of firearms other than the military weapons of heading 9301 -  Other"
10260,19,93,9305,930599,93059991,"Firearms; parts and accessories, of firearms other than the military weapons of heading 9301 -  Of leather or of textile material"
10261,19,93,9305,930599,93059999,"Firearms; parts and accessories, of firearms other than the military weapons of heading 9301 -  Other"
10262,19,93,9306,930621,93062100,Ammunition; shotgun cartridges -  Cartridges
10263,19,93,9306,930629,93062900,Ammunition; parts of shotgun cartridges -  Other
10264,19,93,9306,930630,93063011,Ammunition; cartridges and parts thereof n.e.c. in heading no. 9306 -  .22 calibre cartridges
10265,19,93,9306,930630,93063019,Ammunition; cartridges and parts thereof n.e.c. in heading no. 9306 - Other
10266,19,93,9306,930630,93063020,Ammunition; cartridges and parts thereof n.e.c. in heading no. 9306 - Cartridges for riveting or similar tools or for captivebolt humane killers; parts thereof
10267,19,93,9306,930630,93063030,"Ammunition; cartridges and parts thereof n.e.c. in heading no. 9306 - For sporting, hunting or targetshooting guns, rifles and carbines, other than shotguns"
10268,19,93,9306,930630,93063091,Ammunition; cartridges and parts thereof n.e.c. in heading no. 9306 -  .22 calibre cartridges
10269,19,93,9306,930630,93063099,Ammunition; cartridges and parts thereof n.e.c. in heading no. 9306 - Other
10270,19,93,9306,930690,93069000,Ammunition; n.e.c. in chapter 93- Other
10271,19,93,9307,930700,93070000,"Swords, cutlasses, bayonets, lances and similar arms and parts thereof and scabbards and sheaths therefor."
10272,20,94,9401,940110,94011000,Seats; of a kind used for aircraft- Seats of a kind used for aircraft
10273,20,94,9401,940120,94012010,"Seats; of a kind used for motor vehicles - Of a kind used for vehicles of heading 87.02, 87.03 or 87.04"
10274,20,94,9401,940120,94012090,Seats; of a kind used for motor vehicles - Other
10275,20,94,9401,940130,94013000,"Seats; swivel with variable height adjustment, excluding medical, surgical, dental, veterinary or barber furniture- Swivel seats with variable height adjustment"
10276,20,94,9401,940140,94014000,"Seats; convertible into beds, other than garden seats or camping equipment- Seats other than garden seats or camping equipment, convertible into beds"
10277,20,94,9401,940152,94015200,Seats; of bamboo - Of bamboo
10278,20,94,9401,940153,94015300,Seats; of rattan - Of rattan
10279,20,94,9401,940159,94015900,"Seats; of cane, osier or similar materials, other than bamboo or rattan - Other"
10280,20,94,9401,940161,94016100,"Seats; with wooden frames, upholstered, (excluding medical, surgical, dental, veterinary or barber furniture) - Upholstered"
10281,20,94,9401,940169,94016910,"Seats; with wooden frames, not upholstered, (excluding medical, surgical, dental, veterinary or barber furniture) - With backrest and / or the seat made of rattan"
10282,20,94,9401,940169,94016990,"Seats; with wooden frames, not upholstered, (excluding medical, surgical, dental, veterinary or barber furniture) - Other"
10283,20,94,9401,940171,94017100,"Seats; with metal frames, upholstered, (excluding medical, surgical, dental, veterinary or barber furniture) - Upholstered"
10284,20,94,9401,940179,94017910,"Seats; with metal frames, not upholstered, (excluding medical, surgical, dental, veterinary or barber furniture) - With backrest and / or the seat made of rattan"
10285,20,94,9401,940179,94017990,"Seats; with metal frames, not upholstered, (excluding medical, surgical, dental, veterinary or barber furniture) - Other"
10286,20,94,9401,940180,94018000,"Seats; n.e.c. in heading no. 9401, (excluding medical, surgical, dental, veterinary or barber furniture)- Other seats"
10287,20,94,9401,940190,94019010,Seat; parts - Of seats of subheading 9401.10.00
10288,20,94,9401,940190,94019031,Seat; parts - Headrest stiffeners for seats of subheading 9401.20.10
10289,20,94,9401,940190,94019039,Seat; parts - Other
10290,20,94,9401,940190,94019040,Seat; parts - Of seats of subheading 9401.30.00
10291,20,94,9401,940190,94019092,Seat; parts - Of plastics
10292,20,94,9401,940190,94019099,Seat; parts - Other
10293,20,94,9402,940210,94021010,"Chairs; dentists', barbers' or similar chairs having rotating as well as both reclining and elevating movements, and parts thereof - Dentists' chairs and parts thereof"
10294,20,94,9402,940210,94021030,"Chairs; dentists', barbers' or similar chairs having rotating as well as both reclining and elevating movements, and parts thereof - Barbers’ or similar chairs and parts thereof"
10295,20,94,9402,940290,94029010,"Furniture; for medical, surgical, veterinary use (e.g. operating tables, examination tables, hospital beds with mechanical fittings) and parts thereof - Furniture specially designed for medical, surgical or veterinary purposes and parts thereof"
10296,20,94,9402,940290,94029020,"Furniture; for medical, surgical, veterinary use (e.g. operating tables, examination tables, hospital beds with mechanical fittings) and parts thereof - Commodes"
10297,20,94,9402,940290,94029090,"Furniture; for medical, surgical, veterinary use (e.g. operating tables, examination tables, hospital beds with mechanical fittings) and parts thereof - Other"
10298,20,94,9403,940310,94031000,"Furniture; metal, for office use- Metal furniture of a kind used in offices"
10299,20,94,9403,940320,94032010,"Furniture; metal, other than for office use - Fume cupboards"
10300,20,94,9403,940320,94032090,"Furniture; metal, other than for office use - Other"
10301,20,94,9403,940330,94033000,"Furniture; wooden, for office use- Wooden furniture of a kind used in offices"
10302,20,94,9403,940340,94034000,"Furniture; wooden, for kitchen use- Wooden furniture of a kind used in the kitchen"
10303,20,94,9403,940350,94035000,"Furniture; wooden, for bedroom use- Wooden furniture of a kind used in the bedroom"
10304,20,94,9403,940360,94036010,"Furniture; wooden, other than for office, kitchen or bedroom use - Fume cupboards"
10305,20,94,9403,940360,94036090,"Furniture; wooden, other than for office, kitchen or bedroom use - Other"
10306,20,94,9403,940370,94037010,Furniture; plastic - Baby walkers
10307,20,94,9403,940370,94037020,Furniture; plastic - Fume cupboards
10308,20,94,9403,940370,94037090,Furniture; plastic - Other
10309,20,94,9403,940382,94038200,Furniture; of bamboo - Of bamboo
10310,20,94,9403,940383,94038300,Furniture; of rattan - Of rattan
10311,20,94,9403,940389,94038910,"Furniture; of cane, osier, or similar materials (other than bamboo or rattan) - Fume cupboards"
10312,20,94,9403,940389,94038990,"Furniture; of cane, osier, or similar materials (other than bamboo or rattan) - Other"
10313,20,94,9403,940390,94039010,Furniture; parts - Of subheading 9403.70.10
10314,20,94,9403,940390,94039090,Furniture; parts - Other
10315,20,94,9404,940410,94041000,Mattress supports- Mattress supports
10316,20,94,9404,940421,94042110,"Mattresses; of cellular rubber or plastics, whether or not covered - Of cellular rubber, whether or not covered"
10317,20,94,9404,940421,94042120,"Mattresses; of cellular rubber or plastics, whether or not covered - Of cellular plastics, whether or not covered"
10318,20,94,9404,940429,94042910,"Mattresses; of other materials, not cellular rubber or plastics - Spring mattresses"
